,0
0,7
1,6
2,5
3,6
4,8
5,6
6,3
7,5
8,8
9,8
10,5
11,0
12,0
13,2
14,0
15,2
16,2
17,0
18,2
19,5
20,2
21,2
22,2
23,2
24,2
25,0
26,2
27,2
28,4
29,2
30,5
31,5
32,2
33,1
34,5
35,5
36,2
37,2
38,5
39,5
40,2
41,7
42,2
43,3
44,5
45,6
46,2
47,6
48,2
49,5
50,6
51,5
52,5
53,8
54,8
55,8
56,8
57,8
58,8
59,8
60,2
61,2
62,8
63,8
64,5
65,7
66,2
67,6
68,6
69,2
70,7
71,2
72,8
73,2
74,5
75,2
76,6
77,8
78,5
79,8
80,8
81,8
82,5
83,8
84,8
85,6
86,2
87,6
88,8
89,8
90,4
91,3
92,0
93,5
94,1
95,3
96,3
97,6
98,5
99,6
100,6
101,6
102,6
103,6
104,6
105,6
106,6
107,6
108,6
109,6
110,6
111,6
112,5
113,6
114,5
115,7
116,7
117,7
118,2
119,7
120,7
121,7
122,7
123,8
124,7
125,7
126,7
127,7
128,7
129,7
130,7
131,7
132,7
133,7
134,7
135,8
136,7
137,7
138,7
139,7
140,7
141,7
142,7
143,7
144,7
145,7
146,7
147,7
148,7
149,7
150,7
151,7
152,7
153,7
154,8
155,7
156,7
157,7
158,7
159,7
160,7
161,7
162,7
163,7
164,7
165,8
166,7
167,7
168,7
169,8
170,5
171,6
172,2
173,2
174,5
175,5
176,5
177,5
178,5
179,5
180,5
181,8
182,6
183,2
184,5
185,6
186,2
187,2
188,2
189,5
190,3
191,2
192,5
193,5
194,5
195,6
196,5
197,7
198,2
199,5
200,5
201,2
202,2
203,8
204,8
205,5
206,6
207,7
208,2
209,2
210,5
211,2
212,5
213,2
214,5
215,2
216,2
217,0
218,2
219,2
220,2
221,2
222,2
223,5
224,2
225,2
226,2
227,5
228,8
229,7
230,2
231,2
232,8
233,8
234,8
235,8
236,6
237,2
238,6
239,8
240,2
241,2
242,2
243,2
244,2
245,2
246,8
247,8
248,8
249,8
250,2
251,8
252,8
253,8
254,8
255,6
256,8
257,2
258,8
259,2
260,8
261,2
262,8
263,8
264,8
265,8
266,8
267,6
268,8
269,8
270,6
271,8
272,6
273,6
274,3
275,3
276,6
277,3
278,5
279,3
280,6
281,5
282,6
283,6
284,3
285,6
286,5
287,6
288,6
289,6
290,3
291,5
292,5
293,6
294,5
295,6
296,3
297,6
298,6
299,5
300,3
301,6
302,5
303,5
304,6
305,5
306,5
307,3
308,6
309,6
310,6
311,6
312,3
313,6
314,6
315,3
316,6
317,6
318,6
319,6
320,6
321,4
322,3
323,6
324,6
325,6
326,6
327,6
328,6
329,6
330,6
331,6
332,6
333,6
334,3
335,6
336,6
337,6
338,6
339,3
340,3
341,6
342,6
343,6
344,3
345,6
346,6
347,3
348,6
349,1
350,3
351,6
352,1
353,3
354,6
355,6
356,6
357,6
358,3
359,3
360,6
361,3
362,7
363,7
364,7
365,7
366,7
367,7
368,7
369,7
370,7
371,7
372,8
373,8
374,6
375,8
376,8
377,8
378,6
379,8
380,8
381,2
382,8
383,8
384,1
385,2
386,6
387,4
388,6
389,8
390,1
391,6
392,3
393,0
394,5
395,8
396,8
397,8
398,2
399,2
400,0
401,0
402,0
403,2
404,2
405,5
406,2
407,1
408,3
409,2
410,0
411,2
412,3
413,8
414,0
415,8
416,0
417,6
418,8
419,0
420,2
421,8
422,5
423,0
424,2
425,0
426,6
427,0
428,0
429,5
430,4
431,0
432,2
433,0
434,0
435,0
436,1
437,0
438,0
439,4
440,0
441,5
442,5
443,0
444,0
445,6
446,3
447,3
448,6
449,6
450,3
451,3
452,3
453,6
454,3
455,3
456,3
457,3
458,3
459,3
460,3
461,3
462,6
463,5
464,3
465,3
466,1
467,3
468,6
469,6
470,1
471,4
472,4
473,6
474,8
475,4
476,4
477,0
478,3
479,4
480,3
481,3
482,4
483,4
484,6
485,3
